i,url,fecha
1078,https://es.cointelegraph.com/news/gryphon-and-sphere-3d-merger-scrapped-but-carbon-neutral-mining-continues,05.04.2022 17:05
1079,https://es.cointelegraph.com/news/biggest-future-btc-whale-explains-why-bitcoin-was-chosen-for-decentralized-forex-reserve,05.04.2022 14:35
1080,https://es.cointelegraph.com/news/bitcoin-retail-fomo-spikes-most-since-2017-but-btc-price-may-still-be-doomed-analyst,05.04.2022 13:35
1081,https://es.cointelegraph.com/news/profit-taking-and-bitcoin-consolidation-give-bears-an-opportunity-to-take-control,05.04.2022 04:35
1082,https://es.cointelegraph.com/news/intergovernmental-panel-on-climate-change-calls-cryptocurrency-co2-emissions-a-growing-concern,05.04.2022 02:06
1083,https://es.cointelegraph.com/news/sec-chair-retail-crypto-investors-should-be-protected,05.04.2022 02:05
1084,https://es.cointelegraph.com/news/expert-points-out-the-10-best-metaverse-games-to-make-money-in-april,05.04.2022 02:05
1085,https://es.cointelegraph.com/news/signs-of-bitcoin-accumulation-suggest-btc-s-dip-to-45k-will-be-short-lived,05.04.2022 01:35
1086,https://es.cointelegraph.com/news/opulous-opul-price-soars-after-defi-staking-announcement-s-nft-sale-and-cex-listings,05.04.2022 00:35
1087,https://es.cointelegraph.com/news/the-mayors-office-of-la-molinaiin-lima-peru-plans-to-achieve-the-adoption-of-bitcoin-in-this-municipality,05.04.2022 00:05
1088,https://es.cointelegraph.com/news/intel-launches-new-bitcoin-mining-chip-blockscale,04.04.2022 22:35
1089,https://es.cointelegraph.com/news/crypto-market-sentiment-picks-up,04.04.2022 21:35
1090,https://es.cointelegraph.com/news/bitcoin-dices-with-46k-as-elon-musk-twitter-buy-sends-dogecoin-near-2-month-highs,04.04.2022 19:05
1091,https://es.cointelegraph.com/news/why-is-a-guatemalan-mayor-mining-bitcoin-tackling-fud-with-biogas-and-btc,04.04.2022 19:05
1092,https://es.cointelegraph.com/news/ledger-partners-with-the-sandbox-to-promote-crypto-education-in-metaverse,04.04.2022 19:05
1093,https://es.cointelegraph.com/news/green-oasis-for-bitcoin-mining-norway-has-almost-1-of-global-btc-hash-rate,04.04.2022 18:05
1094,https://es.cointelegraph.com/news/new-crypto-owners-nearly-doubled-in-3-key-regions-in-2021-report,04.04.2022 17:35
1095,https://es.cointelegraph.com/news/crypto-stories-youtuber-datadash-talks-about-his-most-expensive-mistake,04.04.2022 17:05
1096,https://es.cointelegraph.com/news/mexican-exchange-bets-on-an-apprenticeship-platform-to-enter-the-crypto-world,04.04.2022 16:35
1097,https://es.cointelegraph.com/news/taxes-and-cryptocurrencies-in-brazil-what-you-need-to-know,04.04.2022 16:35
1098,https://es.cointelegraph.com/news/btc-starts-2022-all-over-again-5-things-to-know-in-bitcoin-this-week,04.04.2022 14:35
1099,https://es.cointelegraph.com/news/here-s-how-pro-traders-use-bitcoin-options-to-profit-even-during-a-sideways-market,04.04.2022 01:05
1100,https://es.cointelegraph.com/news/top-5-cryptocurrencies-to-watch-this-week-btc-vet-theta-rune-aave,03.04.2022 23:35
1101,https://es.cointelegraph.com/news/nfts-web3-and-the-metaverse-are-changing-the-way-scientists-conduct-research,03.04.2022 19:35
1102,https://es.cointelegraph.com/news/can-bitcoin-seal-its-best-weekly-close-of-2022-btc-price-sits-at-46-5k,03.04.2022 18:35
1103,https://es.cointelegraph.com/explained/is-bitcoin-a-hedge-against-inflation,03.04.2022 03:35
1104,https://es.cointelegraph.com/news/mt-gox-wallet-transfers-6-800-btc-as-ex-ceo-plans-to-redistribute-6b,02.04.2022 21:05
1105,https://es.cointelegraph.com/news/bitcoin-regains-yearly-open-as-trader-says-50k-next-week-might-be-likely,02.04.2022 20:35
1106,https://es.cointelegraph.com/news/bitcoin-network-difficulty-reaches-all-time-high-as-miners-pursue-2m-btc,02.04.2022 19:05
1107,https://es.cointelegraph.com/news/sec-rejects-ark-21shares-spot-bitcoin-etf-application,02.04.2022 01:36
1108,https://es.cointelegraph.com/news/bitcoin-recovers-the-46k-level-but-several-factors-could-prevent-a-stronger-breakout,02.04.2022 01:35
1109,https://es.cointelegraph.com/news/astar-astr-price-doubles-as-the-project-prepares-to-add-15-new-projects-in-april,02.04.2022 00:35
1110,https://es.cointelegraph.com/news/bitcoin-mining-company-primeblock-to-go-public-via-1-25b-spac-merger,01.04.2022 23:35
1111,https://es.cointelegraph.com/news/bitcoin-miner-riot-blockchain-files-prospectus-for-500m-stock-sale,01.04.2022 22:35
1112,https://es.cointelegraph.com/news/just-2-million-bitcoin-left-bitcoin-hits-the-19-million-milestone,01.04.2022 22:05
1113,https://es.cointelegraph.com/news/the-price-of-bitcoin-continues-to-increase-its-value-gradually,01.04.2022 21:05
1114,https://es.cointelegraph.com/news/bitcoin-fights-for-support-as-btc-price-loses-46k-yearly-open,01.04.2022 20:06
1115,https://es.cointelegraph.com/news/terra-founder-reveals-what-will-happen-to-ust-if-bitcoin-price-crashes,01.04.2022 16:35
1116,https://es.cointelegraph.com/news/michael-saylor-financial-markets-are-not-quite-ready-for-bitcoin-bonds,01.04.2022 16:05
1117,https://es.cointelegraph.com/news/bitcoin-dormant-for-7-years-moved-right-before-btc-price-dropped-5,01.04.2022 13:35
